Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
0,1,'[#1:1]',0,0,'n0002',464,42,244,244
0,2,'[#6:1]',0,0,'NONE',0,0,0,0
0,3,'[#8:1]',0,0,'n0011',107,42,68,68
0,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
1,1,'[#1:1]',0,0,'n0002',464,42,244,244
1,2,'[#6:1]',0,0,'NONE',0,0,0,0
1,3,'[#8:1]',0,0,'n0011',107,42,68,68
1,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
2,1,'[#1:1]',0,0,'n0002',464,42,244,244
2,2,'[#6:1]',0,0,'NONE',0,0,0,0
2,3,'[#8:1]',0,0,'n0011',107,42,68,68
2,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
3,1,'[#1:1]',0,0,'n0002',464,42,244,244
3,2,'[#6:1]',0,0,'NONE',0,0,0,0
3,3,'[#8:1]',0,0,'n0011',107,42,68,68
3,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
4,1,'[#1:1]',0,0,'n0002',464,42,244,244
4,2,'[#6:1]',0,0,'NONE',0,0,0,0
4,3,'[#8:1]',0,0,'n0011',107,42,68,68
4,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
5,1,'[#1:1]',0,0,'n0002',464,42,244,244
5,2,'[#6:1]',0,0,'NONE',0,0,0,0
5,3,'[#8:1]',0,0,'n0011',107,42,68,68
5,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
6,1,'[#1:1]',0,0,'n0002',464,42,244,244
6,2,'[#6:1]',0,0,'NONE',0,0,0,0
6,3,'[#8:1]',0,0,'n0011',107,42,68,68
6,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
7,1,'[#1:1]',0,0,'n0002',464,42,244,244
7,2,'[#6:1]',0,0,'NONE',0,0,0,0
7,3,'[#8:1]',0,0,'n0011',107,42,68,68
7,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
8,1,'[#1:1]',0,0,'n0002',464,42,244,244
8,2,'[#6:1]',0,0,'NONE',0,0,0,0
8,3,'[#8:1]',0,0,'n0011',107,42,68,68
8,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
9,1,'[#1:1]',0,0,'n0002',464,42,244,244
9,2,'[#6:1]',0,0,'n0008',232,42,232,232
9,3,'[#8:1]',0,0,'n0011',107,42,68,68
10,1,'[#1:1]',0,0,'n0002',464,42,244,244
10,2,'[#6:1]',0,0,'n0008',232,42,232,232
10,3,'[#8:1]',0,0,'n0011',107,42,68,68
11,1,'[#1:1]',0,0,'n0002',464,42,244,244
11,2,'[#6:1]',0,0,'NONE',0,0,0,0
11,3,'[#8:1]',0,0,'n0011',107,42,68,68
11,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
12,1,'[#1:1]',0,0,'n0002',464,42,244,244
12,2,'[#6:1]',0,0,'NONE',0,0,0,0
12,3,'[#8:1]',0,0,'n0011',107,42,68,68
12,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
13,1,'[#1:1]',0,0,'n0006',68,42,68,68
13,2,'[#6:1]',0,0,'NONE',0,0,0,0
13,3,'[#8:1]',0,0,'n0011',107,42,68,68
13,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
13,5,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
14,1,'[#1:1]',0,0,'n0006',68,42,68,68
14,2,'[#6:1]',0,0,'NONE',0,0,0,0
14,3,'[#8:1]',0,0,'NONE',0,0,0,0
14,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
14,5,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
14,6,'[#8,#8!X4:1]',0,0,'n0011',107,42,68,68
15,1,'[#1:1]',0,0,'n0006',68,42,68,68
15,2,'[#6:1]',0,0,'NONE',0,0,0,0
15,3,'[#8:1]',0,0,'n0011',107,42,68,68
15,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
15,5,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
16,1,'[#1:1]',0,0,'n0006',68,42,68,68
16,2,'[#6:1]',0,0,'NONE',0,0,0,0
16,3,'[#8:1]',0,0,'n0011',107,42,68,68
16,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
16,5,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
17,1,'[#1:1]',0,0,'n0006',68,42,68,68
17,2,'[#6:1]',0,0,'NONE',0,0,0,0
17,3,'[#8:1]',0,0,'n0011',107,42,68,68
17,4,'[#6:1]~[#1]',0,0,'n0008',232,42,232,232
17,5,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
18,1,'[#1:1]',0,0,'n0006',68,42,68,68
18,2,'[#6:1]',0,0,'n0008',232,42,232,232
18,3,'[#8:1]',0,0,'n0011',107,42,68,68
18,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
19,1,'[#1:1]',0,0,'n0006',68,42,68,68
19,2,'[#6:1]',0,0,'n0008',232,42,232,232
19,3,'[#8:1]',0,0,'n0011',107,42,68,68
19,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
20,1,'[#1:1]',0,0,'n0006',68,42,68,68
20,2,'[#6:1]',0,0,'n0008',232,42,232,232
20,3,'[#8:1]',0,0,'n0011',107,42,68,68
20,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
21,1,'[#1:1]',0,0,'n0006',68,42,68,68
21,2,'[#6:1]',0,0,'n0008',232,42,232,232
21,3,'[#8:1]',0,0,'n0010',39,30,39,39
21,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
21,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
22,1,'[#1:1]',0,0,'n0006',68,42,68,68
22,2,'[#6:1]',0,0,'n0008',232,42,232,232
22,3,'[#8:1]',0,0,'n0010',39,30,39,39
22,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
22,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
23,1,'[#1:1]',0,0,'n0006',68,42,68,68
23,2,'[#6:1]',0,0,'n0008',232,42,232,232
23,3,'[#8:1]',0,0,'n0010',39,30,39,39
23,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
23,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
24,1,'[#1:1]',0,0,'n0006',68,42,68,68
24,2,'[#6:1]',0,0,'n0008',232,42,232,232
24,3,'[#8:1]',0,0,'n0010',39,30,39,39
24,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
24,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
25,1,'[#1:1]',0,0,'n0006',68,42,68,68
25,2,'[#6:1]',0,0,'n0008',232,42,232,232
25,3,'[#8:1]',0,0,'n0010',39,30,39,39
25,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
25,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
26,1,'[#1:1]',0,0,'n0006',68,42,68,68
26,2,'[#6:1]',0,0,'n0008',232,42,232,232
26,3,'[#8:1]',0,0,'n0010',39,30,39,39
26,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
26,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
27,1,'[#1:1]',0,0,'n0006',68,42,68,68
27,2,'[#6:1]',0,0,'n0008',232,42,232,232
27,3,'[#8:1]',0,0,'n0010',39,30,39,39
27,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
27,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
28,1,'[#1:1]',0,0,'n0006',68,42,68,68
28,2,'[#6:1]',0,0,'n0008',232,42,232,232
28,3,'[#8:1]',0,0,'n0010',39,30,39,39
28,4,'[#1:1]~[#6]',0,0,'n0002',396,42,244,244
28,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
29,1,'[#1:1]',0,0,'n0006',68,42,68,68
29,2,'[#6:1]',0,0,'n0008',232,42,232,232
29,3,'[#8:1]',0,0,'n0010',39,30,39,39
29,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
29,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
29,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
30,1,'[#1:1]',0,0,'n0006',68,42,68,68
30,2,'[#6:1]',0,0,'n0008',232,42,232,232
30,3,'[#8:1]',0,0,'n0010',39,30,39,39
30,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
30,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
30,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
31,1,'[#1:1]',0,0,'n0006',68,42,68,68
31,2,'[#6:1]',0,0,'n0008',232,42,232,232
31,3,'[#8:1]',0,0,'n0010',39,30,39,39
31,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
31,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
31,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
32,1,'[#1:1]',0,0,'n0006',68,42,68,68
32,2,'[#6:1]',0,0,'n0008',232,42,232,232
32,3,'[#8:1]',0,0,'n0010',39,30,39,39
32,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
32,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
32,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
33,1,'[#1:1]',0,0,'n0006',68,42,68,68
33,2,'[#6:1]',0,0,'n0008',232,42,232,232
33,3,'[#8:1]',0,0,'n0010',39,30,39,39
33,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
33,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
33,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
34,1,'[#1:1]',0,0,'n0006',68,42,68,68
34,2,'[#6:1]',0,0,'n0008',232,42,232,232
34,3,'[#8:1]',0,0,'n0010',39,30,39,39
34,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
34,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
34,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
35,1,'[#1:1]',0,0,'n0006',68,42,68,68
35,2,'[#6:1]',0,0,'n0008',232,42,232,232
35,3,'[#8:1]',0,0,'n0010',39,30,39,39
35,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
35,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
35,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
36,1,'[#1:1]',0,0,'n0006',68,42,68,68
36,2,'[#6:1]',0,0,'NONE',0,0,0,0
36,3,'[#8:1]',0,0,'n0010',39,30,39,39
36,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
36,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
36,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
36,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
37,1,'[#1:1]',0,0,'n0006',68,42,68,68
37,2,'[#6:1]',0,0,'NONE',0,0,0,0
37,3,'[#8:1]',0,0,'n0010',39,30,39,39
37,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
37,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
37,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
37,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
38,1,'[#1:1]',0,0,'n0006',68,42,68,68
38,2,'[#6:1]',0,0,'NONE',0,0,0,0
38,3,'[#8:1]',0,0,'n0010',39,30,39,39
38,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
38,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
38,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
38,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
39,1,'[#1:1]',0,0,'n0006',68,42,68,68
39,2,'[#6:1]',0,0,'NONE',0,0,0,0
39,3,'[#8:1]',0,0,'n0010',39,30,39,39
39,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
39,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
39,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
39,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
40,1,'[#1:1]',0,0,'n0006',68,42,68,68
40,2,'[#6:1]',0,0,'NONE',0,0,0,0
40,3,'[#8:1]',0,0,'n0010',39,30,39,39
40,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
40,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
40,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
40,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
41,1,'[#1:1]',0,0,'n0006',68,42,68,68
41,2,'[#6:1]',0,0,'NONE',0,0,0,0
41,3,'[#8:1]',0,0,'n0010',39,30,39,39
41,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
41,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
41,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
41,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
42,1,'[#1:1]',0,0,'n0006',68,42,68,68
42,2,'[#6:1]',0,0,'NONE',0,0,0,0
42,3,'[#8:1]',0,0,'n0010',39,30,39,39
42,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
42,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
42,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
42,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
43,1,'[#1:1]',0,0,'n0006',68,42,68,68
43,2,'[#6:1]',0,0,'NONE',0,0,0,0
43,3,'[#8:1]',0,0,'n0010',39,30,39,39
43,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
43,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
43,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
43,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
44,1,'[#1:1]',0,0,'n0006',68,42,68,68
44,2,'[#6:1]',0,0,'NONE',0,0,0,0
44,3,'[#8:1]',0,0,'n0010',39,30,39,39
44,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
44,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
44,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
44,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
45,1,'[#1:1]',0,0,'n0006',68,42,68,68
45,2,'[#6:1]',0,0,'NONE',0,0,0,0
45,3,'[#8:1]',0,0,'n0010',39,30,39,39
45,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
45,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
45,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
45,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
46,1,'[#1:1]',0,0,'n0006',68,42,68,68
46,2,'[#6:1]',0,0,'NONE',0,0,0,0
46,3,'[#8:1]',0,0,'n0010',39,30,39,39
46,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
46,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
46,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
46,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
47,1,'[#1:1]',0,0,'n0006',68,42,68,68
47,2,'[#6:1]',0,0,'NONE',0,0,0,0
47,3,'[#8:1]',0,0,'n0010',39,30,39,39
47,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
47,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
47,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
47,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
48,1,'[#1:1]',0,0,'n0006',68,42,68,68
48,2,'[#6:1]',0,0,'NONE',0,0,0,0
48,3,'[#8:1]',0,0,'n0010',39,30,39,39
48,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
48,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
48,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
48,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
49,1,'[#1:1]',0,0,'n0006',68,42,68,68
49,2,'[#6:1]',0,0,'NONE',0,0,0,0
49,3,'[#8:1]',0,0,'n0010',39,30,39,39
49,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
49,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
49,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
49,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
50,1,'[#1:1]',0,0,'n0006',68,42,68,68
50,2,'[#6:1]',0,0,'NONE',0,0,0,0
50,3,'[#8:1]',0,0,'n0010',39,30,39,39
50,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
50,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
50,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
50,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
51,1,'[#1:1]',0,0,'n0006',68,42,68,68
51,2,'[#6:1]',0,0,'NONE',0,0,0,0
51,3,'[#8:1]',0,0,'n0010',39,30,39,39
51,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
51,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
51,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
51,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
52,1,'[#1:1]',0,0,'NONE',0,0,0,0
52,2,'[#6:1]',0,0,'NONE',0,0,0,0
52,3,'[#8:1]',0,0,'n0010',39,30,39,39
52,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
52,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
52,6,'[#1:1]~[#6]~[#8]',0,0,'n0003',152,42,116,116
52,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
52,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
53,1,'[#1:1]',0,0,'NONE',0,0,0,0
53,2,'[#6:1]',0,0,'NONE',0,0,0,0
53,3,'[#8:1]',0,0,'n0010',39,30,39,39
53,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
53,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
53,6,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
53,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
53,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
53,9,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
54,1,'[#1:1]',0,0,'NONE',0,0,0,0
54,2,'[#6:1]',0,0,'NONE',0,0,0,0
54,3,'[#8:1]',0,0,'n0010',39,30,39,39
54,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
54,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
54,6,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
54,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
54,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
54,9,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
55,1,'[#1:1]',0,0,'NONE',0,0,0,0
55,2,'[#6:1]',0,0,'NONE',0,0,0,0
55,3,'[#8:1]',0,0,'n0010',39,30,39,39
55,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
55,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
55,6,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
55,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
55,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
55,9,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
56,1,'[#1:1]',0,0,'NONE',0,0,0,0
56,2,'[#6:1]',0,0,'NONE',0,0,0,0
56,3,'[#8:1]',0,0,'n0010',39,30,39,39
56,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
56,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
56,6,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
56,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
56,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
56,9,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
57,1,'[#1:1]',0,0,'NONE',0,0,0,0
57,2,'[#6:1]',0,0,'NONE',0,0,0,0
57,3,'[#8:1]',0,0,'n0010',39,30,39,39
57,4,'[#1:1]~[#6]',0,0,'n0002',244,38,244,244
57,5,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
57,6,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
57,7,'[#6!X2:1]',0,0,'n0008',232,42,232,232
57,8,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
57,9,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
58,1,'[#1:1]',0,0,'n0002',244,38,244,244
58,2,'[#6:1]',0,0,'NONE',0,0,0,0
58,3,'[#8:1]',0,0,'n0010',39,30,39,39
58,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
58,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
58,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
58,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
58,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
59,1,'[#1:1]',0,0,'n0002',244,38,244,244
59,2,'[#6:1]',0,0,'NONE',0,0,0,0
59,3,'[#8:1]',0,0,'n0010',39,30,39,39
59,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
59,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
59,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
59,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
59,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
60,1,'[#1:1]',0,0,'n0002',244,38,244,244
60,2,'[#6:1]',0,0,'NONE',0,0,0,0
60,3,'[#8:1]',0,0,'n0010',39,30,39,39
60,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
60,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
60,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
60,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
60,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
61,1,'[#1:1]',0,0,'n0002',244,38,244,244
61,2,'[#6:1]',0,0,'NONE',0,0,0,0
61,3,'[#8:1]',0,0,'n0010',39,30,39,39
61,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
61,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
61,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
61,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
61,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
62,1,'[#1:1]',0,0,'n0002',244,38,244,244
62,2,'[#6:1]',0,0,'NONE',0,0,0,0
62,3,'[#8:1]',0,0,'n0010',39,30,39,39
62,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
62,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
62,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
62,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
62,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
63,1,'[#1:1]',0,0,'n0002',244,38,244,244
63,2,'[#6:1]',0,0,'NONE',0,0,0,0
63,3,'[#8:1]',0,0,'n0010',39,30,39,39
63,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
63,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
63,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
63,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
63,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
64,1,'[#1:1]',0,0,'n0002',244,38,244,244
64,2,'[#6:1]',0,0,'NONE',0,0,0,0
64,3,'[#8:1]',0,0,'n0010',39,30,39,39
64,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
64,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
64,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
64,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
64,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
65,1,'[#1:1]',0,0,'n0002',244,38,244,244
65,2,'[#6:1]',0,0,'NONE',0,0,0,0
65,3,'[#8:1]',0,0,'n0010',39,30,39,39
65,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
65,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
65,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
65,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
65,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
66,1,'[#1:1]',0,0,'n0002',244,38,244,244
66,2,'[#6:1]',0,0,'NONE',0,0,0,0
66,3,'[#8:1]',0,0,'n0010',39,30,39,39
66,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
66,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
66,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
66,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
66,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
67,1,'[#1:1]',0,0,'n0002',244,38,244,244
67,2,'[#6:1]',0,0,'NONE',0,0,0,0
67,3,'[#8:1]',0,0,'n0010',39,30,39,39
67,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
67,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
67,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
67,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
67,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
68,1,'[#1:1]',0,0,'n0002',244,38,244,244
68,2,'[#6:1]',0,0,'NONE',0,0,0,0
68,3,'[#8:1]',0,0,'n0010',39,30,39,39
68,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
68,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
68,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
68,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
68,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
69,1,'[#1:1]',0,0,'n0002',244,38,244,244
69,2,'[#6:1]',0,0,'NONE',0,0,0,0
69,3,'[#8:1]',0,0,'n0010',39,30,39,39
69,4,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
69,5,'[#1:1]~[#6]~[#8]',0,0,'n0004',9,6,6,33
69,6,'[#6!X2:1]',0,0,'n0008',232,42,232,232
69,7,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
69,8,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',143,42,116,116
70,1,'[#1:1]',0,0,'n0002',244,38,244,244
