Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
12,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
12,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
12,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
12,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
13,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
13,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
13,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
13,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
13,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
14,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
14,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
14,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
14,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
14,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
15,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
15,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
15,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
15,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
15,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
16,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
16,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
16,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
16,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
16,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
17,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
17,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
17,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
17,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
17,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
18,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
18,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
18,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
18,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
18,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
19,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
19,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
19,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
19,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
19,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
20,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
20,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
20,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
20,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
20,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
21,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
21,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
21,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
21,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
21,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
22,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
22,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
22,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
22,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
22,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
23,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
23,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
23,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
23,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
23,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
24,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
24,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
24,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
24,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
24,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
25,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
25,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
25,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
25,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
25,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
26,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
26,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
26,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
26,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
26,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
27,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
27,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
27,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
27,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
27,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
28,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
28,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
28,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
28,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
28,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
29,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
29,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
29,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
29,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
29,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
30,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
30,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
30,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
30,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
30,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
31,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
31,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
31,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
31,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
31,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
32,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
32,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
32,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
32,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
32,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
33,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
33,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
33,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
33,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
33,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
34,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
34,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
34,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
34,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
34,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
35,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
35,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
35,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
35,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
35,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
36,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
36,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
36,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
36,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
36,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
37,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
37,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
37,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
37,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
37,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
38,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
38,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
38,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
38,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
38,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
39,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
39,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
39,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
39,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
39,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
40,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
40,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
40,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
40,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
40,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
41,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
41,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
41,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
41,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
41,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
42,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
42,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
42,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
42,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
42,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
43,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
43,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
43,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
43,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
43,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
44,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
44,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
44,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
44,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
44,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
45,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
45,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
45,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
45,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
45,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
46,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
46,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
46,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
46,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
46,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
47,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
47,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
47,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
47,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
47,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
48,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
48,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
48,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
48,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
48,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
49,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
49,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
49,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
49,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
49,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
50,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
50,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
50,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
50,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
50,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
51,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
51,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
51,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
51,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
51,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
52,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
52,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
52,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
52,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
52,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
53,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
53,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
53,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
53,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
53,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
54,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
54,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
54,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
54,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
54,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
55,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
55,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
55,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
55,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
55,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
56,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
56,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
56,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
56,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
56,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
57,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
57,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
57,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
57,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
57,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
58,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
58,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
58,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
58,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
58,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
59,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
59,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
59,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
59,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
59,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
60,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
60,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
60,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
60,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
60,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
61,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
61,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
61,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
61,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
61,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
62,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
62,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
62,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
62,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
62,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
63,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
63,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
63,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
63,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
63,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
64,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
64,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
64,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
64,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
64,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
65,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
65,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
65,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
65,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
65,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
66,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
66,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
66,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
66,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
66,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
67,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
67,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
67,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
67,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
67,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
68,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
68,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
68,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
68,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
68,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
69,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
69,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
69,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
69,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
69,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
70,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
70,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
70,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
70,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
70,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
71,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
71,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
71,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
71,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
71,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
72,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
72,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
72,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
72,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
72,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
73,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
73,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
73,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
73,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
73,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
74,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
74,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
74,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
74,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
74,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
75,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
75,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
75,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
75,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
75,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
76,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
76,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
76,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
76,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
76,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
77,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
77,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
77,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
77,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
