Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
0,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
0,2,'[*:1]!=[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
1,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
2,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
3,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
4,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
4,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
5,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
5,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
6,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
6,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
6,3,'[*:1]~[*:2]~[*:3]!#[*:4]',0,0,'t0004',2175,42,574,574 
7,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
7,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
7,3,'[*:1]~[*:2]~[*:3]!#[*:4]',0,0,'NONE',0,0,0,0 
7,4,'[*:1]~[#6!H3:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
8,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
8,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
8,3,'[*:1]~[#6!H3:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
9,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
9,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
9,3,'[*:1]~[#6!H3:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
10,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
10,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
11,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
11,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
12,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
12,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
13,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1737,42,574,574 
13,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',438,42,156,156 
14,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
14,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
14,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
15,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
15,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
15,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
16,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
16,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
16,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
17,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
17,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
17,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
18,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
18,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
18,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
19,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1257,42,574,574 
19,2,'[*:1]~[$ewg1&!X3:2]~[*:3]~[*:4]',0,0,'t0003',360,42,123,156 
19,3,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
20,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1617,42,574,574 
20,2,'[$ewg1&+0:1]~[*:2]~[*:3]~[*:4]',0,0,'t0012',558,42,307,307 
21,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
22,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
23,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',375,42,103,103 
23,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'t0004',1800,42,566,574 
24,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',375,42,103,103 
24,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'t0012',918,42,234,307 
24,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'t0004',882,35,392,574 
25,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',375,42,103,103 
25,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'t0012',918,42,234,307 
25,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'t0004',882,35,392,574 
26,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',375,42,103,103 
26,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'t0012',918,42,234,307 
26,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'t0004',882,35,392,574 
27,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',375,42,103,103 
27,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'t0012',918,42,234,307 
27,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'t0004',882,35,392,574 
28,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',204,42,103,103 
28,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
28,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
28,4,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0004',1971,42,574,574 
29,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',204,42,103,103 
29,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
29,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
29,4,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0004',1971,42,574,574 
30,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',204,42,103,103 
30,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
30,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
30,4,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0004',1971,42,574,574 
31,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',204,42,103,103 
31,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
31,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
31,4,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0004',1971,42,574,574 
32,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
32,2,'[*:1]~[*:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
32,3,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
32,4,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
32,5,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0004',1904,42,574,574 
33,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
33,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
33,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
33,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0004',1904,42,574,574 
34,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
34,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
34,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
34,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0004',1904,42,574,574 
35,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
35,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
35,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
35,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0004',1904,42,574,574 
36,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
36,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
36,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
36,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
36,5,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
37,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
37,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
37,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
37,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
37,5,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
38,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
38,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
38,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
38,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
38,5,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
39,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
39,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
39,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
39,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
39,5,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
40,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
40,2,'[*:1]~[*;H2:2]~[*;H2:3]~[*:4]',0,0,'NONE',0,0,0,0 
40,3,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
40,4,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
40,5,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
41,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
41,2,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
41,3,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
41,4,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
42,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
42,2,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
42,3,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
42,4,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
43,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
43,2,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
43,3,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
43,4,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1768,42,574,574 
44,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'NONE',0,0,0,0 
44,2,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
44,3,'[*:1]~[*:2]~[*:3]~[*;!R:4]',0,0,'t0006',136,42,103,103 
44,4,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0005',1364,42,460,552 
44,5,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
45,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',136,42,103,103 
45,2,'[*:1]~[*:2]~;@[*:3]~[*:4]',0,0,'t0007',271,42,131,131 
45,3,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0005',1364,42,460,552 
45,4,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
46,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',407,42,131,131 
46,2,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0005',1364,42,460,552 
46,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
47,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',230,42,75,103 
47,2,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1080,42,401,574 
47,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0012',366,30,85,307 
47,4,'[*:1]~[*:2]~[*:3]~[*:4]-[#8!H2]',0,0,'t0005',499,42,218,552 
48,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0006',230,42,75,103 
48,2,'[*:1]~[*:2]~[*;R2:3]~[*;!R:4]',0,0,'t0004',1080,42,401,574 
48,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0012',366,30,85,307 
48,4,'[*:1]~[*:2]~[*:3]~[*:4]-[#8!H2]',0,0,'t0005',499,42,218,552 
49,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1310,42,401,574 
49,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0012',366,30,85,307 
49,3,'[*:1]~[*:2]~[*:3]~[*:4]-[#8!H2]',0,0,'t0005',499,42,218,552 
50,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1310,42,401,574 
50,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0012',366,30,85,307 
50,3,'[*:1]~[*:2]~[*:3]~[*:4]-[#8!H2]',0,0,'t0005',499,42,218,552 
51,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
51,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
52,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
52,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0003',48,15,24,156 
52,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3](-[#1R0])~[*:4]',0,0,'t0004',356,30,152,574 
53,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
53,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0003',48,15,24,156 
53,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3](-[#1R0])~[*:4]',0,0,'t0004',356,30,152,574 
54,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
54,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0003',48,15,24,156 
54,3,'[*:1]~[*:2](!=[#8!R0])~;@[*:3](-[#1R0])~[*:4]',0,0,'t0004',356,30,152,574 
55,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
55,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
56,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
56,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
57,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0005',1771,42,460,552 
57,2,'[*:1]~[*:2](!=[#8!R0])~;@[*:3]~[*:4]',0,0,'t0004',404,30,173,574 
58,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
59,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
60,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
61,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1787,42,574,574 
61,2,'[*:1]~[*:2]~[*:3]~[*:4]-[#8R0]',0,0,'t0005',388,42,154,552 
62,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1787,42,574,574 
62,2,'[*:1]~[*:2]~[*:3]~[*:4]-[#8R0]',0,0,'t0005',388,42,154,552 
63,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
64,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
65,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
66,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
67,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
68,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
69,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
70,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
70,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1293,42,253,307 
71,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',839,35,392,574 
71,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1168,42,253,307 
71,3,'[*:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0005',168,8,69,552 
72,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',839,35,392,574 
72,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1168,42,253,307 
72,3,'[*:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0005',145,8,69,552 
72,4,'[$ewg2&!R2:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0001',23,8,15,146 
73,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',839,35,392,574 
73,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1168,42,253,307 
73,3,'[*:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0005',145,8,69,552 
73,4,'[$ewg2&!R2:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0001',23,8,15,146 
74,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',839,35,392,574 
74,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1168,42,253,307 
74,3,'[*:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0005',168,8,69,552 
75,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',839,35,392,574 
75,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1168,42,253,307 
75,3,'[*:1]~[*:2]~[*:3]~[#6r5:4]',0,0,'t0005',168,8,69,552 
76,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
76,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1293,42,253,307 
77,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
77,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1293,42,253,307 
78,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
78,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0005',738,42,161,552 
78,3,'[*:1]~[*:2]~[*;!H2:3](!=[#6H2])~[*:4]',0,0,'t0012',555,42,126,307 
79,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
79,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0008',247,42,66,66 
79,3,'[*:1]~[*:2]~[*;!H2:3](!=[#6H2])~[*:4]',0,0,'t0001',100,19,43,146 
79,4,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
80,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
80,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0008',247,42,66,66 
80,3,'[*:1]~[*:2]~[*;!H2:3](!=[#6H2])~[*:4]',0,0,'t0001',100,19,43,146 
80,4,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
81,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
81,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0008',247,42,66,66 
81,3,'[*:1]~[*:2]~[*;!H2:3](!=[#6H2])~[*:4]',0,0,'t0001',100,19,43,146 
81,4,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
82,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',98,35,72,131 
82,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0008',210,42,66,66 
82,3,'[*:1]~[*:2]~[*;!H2:3](!=[#6H2])~[*:4]',0,0,'t0001',50,19,43,146 
82,4,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0003',57,26,33,156 
82,5,'[#1!R2:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1760,42,574,574 
83,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',98,35,72,131 
83,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0001',260,42,108,146 
83,3,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0003',57,26,33,156 
83,4,'[#1!R2:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1760,42,574,574 
84,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
84,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0001',347,42,108,146 
84,3,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
85,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
85,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0001',347,42,108,146 
85,3,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
86,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
86,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0001',347,42,108,146 
86,3,'[*;R0:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',946,42,241,307 
87,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
87,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1293,42,253,307 
88,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',882,35,392,574 
88,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0012',1293,42,253,307 
89,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',72,35,72,131 
89,2,'[*:1]~[*:2]~[*;!H2:3]~[*:4]',0,0,'t0008',125,42,66,66 
89,3,'[*;!X4:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1978,42,574,574 
90,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',197,42,131,131 
90,2,'[*;!X4:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1978,42,574,574 
91,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',197,42,131,131 
91,2,'[*;!X4:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1978,42,574,574 
92,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',197,42,131,131 
92,2,'[*;!X4:1]~[*:2]~[*:3]~[*:4]',0,0,'t0003',168,30,156,156 
92,3,'[*;!X4:1]~[*:2]~[#6!X1:3]~[*:4]',0,0,'t0004',1810,42,574,574 
93,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0007',197,42,131,131 
93,2,'[*;!X4:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',1978,42,574,574 
94,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
95,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
96,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
97,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
98,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
99,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
100,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
101,1,'[*:1]~[*:2]~[*:3]~[*:4]',0,0,'t0004',2175,42,574,574 
