Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
11,2,'[#6]',0,0,'CT',232,42,232,232 
11,3,'[#8]',0,0,'OH',107,42,68,68 
12,1,'[#1]',0,0,'HC',464,42,244,244 
12,2,'[#6]',0,0,'CT',232,42,232,232 
12,3,'[#8]',0,0,'OH',107,42,68,68 
13,1,'[#1]',0,0,'HC',464,42,244,244 
13,2,'[#6]',0,0,'CT',232,42,232,232 
13,3,'[#8]',0,0,'OH',107,42,68,68 
14,1,'[#1]',0,0,'HC',464,42,244,244 
14,2,'[#6]',0,0,'CT',232,42,232,232 
14,3,'[#8]',0,0,'OH',107,42,68,68 
15,1,'[#1]',0,0,'HC',464,42,244,244 
15,2,'[#6]',0,0,'CT',232,42,232,232 
15,3,'[#8]',0,0,'OH',107,42,68,68 
16,1,'[#1]',0,0,'HC',464,42,244,244 
16,2,'[#6]',0,0,'CT',232,42,232,232 
16,3,'[#8]',0,0,'OH',107,42,68,68 
17,1,'[#1]',0,0,'HC',464,42,244,244 
17,2,'[#6]',0,0,'CT',232,42,232,232 
17,3,'[#8]',0,0,'OH',107,42,68,68 
18,1,'[#1]',0,0,'HC',464,42,244,244 
18,2,'[#6]',0,0,'CT',232,42,232,232 
18,3,'[#8]',0,0,'OH',107,42,68,68 
19,1,'[#1]',0,0,'HC',464,42,244,244 
19,2,'[#6]',0,0,'CT',232,42,232,232 
19,3,'[#8]',0,0,'OH',107,42,68,68 
20,1,'[#1]',0,0,'HC',464,42,244,244 
20,2,'[#6]',0,0,'CT',232,42,232,232 
20,3,'[#8]',0,0,'OH',107,42,68,68 
21,1,'[#1]',0,0,'HC',464,42,244,244 
21,2,'[#6]',0,0,'CT',232,42,232,232 
21,3,'[#8]',0,0,'OH',107,42,68,68 
22,1,'[#1]',0,0,'HC',464,42,244,244 
22,2,'[#6]',0,0,'CT',232,42,232,232 
22,3,'[#8]',0,0,'OH',107,42,68,68 
23,1,'[#1]',0,0,'HC',464,42,244,244 
23,2,'[#6]',0,0,'CT',232,42,232,232 
23,3,'[#8]',0,0,'OH',107,42,68,68 
24,1,'[#1]',0,0,'HC',464,42,244,244 
24,2,'[#6]',0,0,'CT',232,42,232,232 
24,3,'[#8]',0,0,'OH',107,42,68,68 
25,1,'[#1]',0,0,'HC',464,42,244,244 
25,2,'[#6]',0,0,'CT',232,42,232,232 
25,3,'[#8]',0,0,'OH',107,42,68,68 
26,1,'[#1]',0,0,'HC',464,42,244,244 
26,2,'[#6]',0,0,'CT',232,42,232,232 
26,3,'[#8]',0,0,'OH',107,42,68,68 
27,1,'[#1]',0,0,'HC',464,42,244,244 
27,2,'[#6]',0,0,'CT',232,42,232,232 
27,3,'[#8]',0,0,'OH',107,42,68,68 
28,1,'[#1]',0,0,'HC',464,42,244,244 
28,2,'[#6]',0,0,'CT',232,42,232,232 
28,3,'[#8]',0,0,'OH',107,42,68,68 
29,1,'[#1]',0,0,'HC',464,42,244,244 
29,2,'[#6]',0,0,'CT',232,42,232,232 
29,3,'[#8]',0,0,'OH',107,42,68,68 
30,1,'[#1]',0,0,'HC',464,42,244,244 
30,2,'[#6]',0,0,'CT',232,42,232,232 
30,3,'[#8]',0,0,'OH',107,42,68,68 
31,1,'[#1]',0,0,'HC',464,42,244,244 
31,2,'[#6]',0,0,'CT',232,42,232,232 
31,3,'[#8]',0,0,'OH',107,42,68,68 
32,1,'[#1]',0,0,'HC',464,42,244,244 
32,2,'[#6]',0,0,'CT',232,42,232,232 
32,3,'[#8]',0,0,'OH',107,42,68,68 
33,1,'[#1]',0,0,'HC',464,42,244,244 
33,2,'[#6]',0,0,'CT',232,42,232,232 
33,3,'[#8]',0,0,'OH',107,42,68,68 
34,1,'[#1]',0,0,'HC',464,42,244,244 
34,2,'[#6]',0,0,'CT',232,42,232,232 
34,3,'[#8]',0,0,'OH',107,42,68,68 
35,1,'[#1]',0,0,'HC',464,42,244,244 
35,2,'[#6]',0,0,'CT',232,42,232,232 
35,3,'[#8]',0,0,'OH',107,42,68,68 
36,1,'[#1]',0,0,'HC',464,42,244,244 
36,2,'[#6]',0,0,'CT',232,42,232,232 
36,3,'[#8]',0,0,'OH',107,42,68,68 
37,1,'[#1]',0,0,'HC',464,42,244,244 
37,2,'[#6]',0,0,'CT',232,42,232,232 
37,3,'[#8]',0,0,'OH',107,42,68,68 
38,1,'[#1]',0,0,'HC',464,42,244,244 
38,2,'[#6]',0,0,'CT',232,42,232,232 
38,3,'[#8]',0,0,'OH',107,42,68,68 
39,1,'[#1]',0,0,'HC',464,42,244,244 
39,2,'[#6]',0,0,'CT',232,42,232,232 
39,3,'[#8]',0,0,'OH',107,42,68,68 
40,1,'[#1]',0,0,'HC',464,42,244,244 
40,2,'[#6]',0,0,'CT',232,42,232,232 
40,3,'[#8]',0,0,'OH',107,42,68,68 
41,1,'[#1]',0,0,'HC',464,42,244,244 
41,2,'[#6]',0,0,'CT',232,42,232,232 
41,3,'[#8]',0,0,'OH',107,42,68,68 
42,1,'[#1]',0,0,'HC',464,42,244,244 
42,2,'[#6]',0,0,'CT',232,42,232,232 
42,3,'[#8]',0,0,'OH',107,42,68,68 
43,1,'[#1]',0,0,'HC',464,42,244,244 
43,2,'[#6]',0,0,'CT',232,42,232,232 
43,3,'[#8]',0,0,'OH',107,42,68,68 
44,1,'[#1]',0,0,'HC',464,42,244,244 
44,2,'[#6]',0,0,'CT',232,42,232,232 
44,3,'[#8]',0,0,'OH',107,42,68,68 
45,1,'[#1]',0,0,'HC',464,42,244,244 
45,2,'[#6]',0,0,'CT',232,42,232,232 
45,3,'[#8]',0,0,'OH',107,42,68,68 
46,1,'[#1]',0,0,'HC',464,42,244,244 
46,2,'[#6]',0,0,'CT',232,42,232,232 
46,3,'[#8]',0,0,'OH',107,42,68,68 
47,1,'[#1]',0,0,'HC',464,42,244,244 
47,2,'[#6]',0,0,'CT',232,42,232,232 
47,3,'[#8]',0,0,'OH',107,42,68,68 
48,1,'[#1]',0,0,'HC',464,42,244,244 
48,2,'[#6]',0,0,'CT',232,42,232,232 
48,3,'[#8]',0,0,'OH',107,42,68,68 
49,1,'[#1]',0,0,'HC',464,42,244,244 
49,2,'[#6]',0,0,'CT',232,42,232,232 
49,3,'[#8]',0,0,'OH',107,42,68,68 
50,1,'[#1]',0,0,'HC',464,42,244,244 
50,2,'[#6]',0,0,'CT',232,42,232,232 
50,3,'[#8]',0,0,'OH',107,42,68,68 
51,1,'[#1]',0,0,'HC',464,42,244,244 
51,2,'[#6]',0,0,'CT',232,42,232,232 
51,3,'[#8]',0,0,'OH',107,42,68,68 
52,1,'[#1]',0,0,'HC',464,42,244,244 
52,2,'[#6]',0,0,'CT',232,42,232,232 
52,3,'[#8]',0,0,'OH',107,42,68,68 
53,1,'[#1]',0,0,'HC',464,42,244,244 
53,2,'[#6]',0,0,'CT',232,42,232,232 
53,3,'[#8]',0,0,'OH',107,42,68,68 
54,1,'[#1]',0,0,'HC',464,42,244,244 
54,2,'[#6]',0,0,'CT',232,42,232,232 
54,3,'[#8]',0,0,'OH',107,42,68,68 
55,1,'[#1]',0,0,'HC',464,42,244,244 
55,2,'[#6]',0,0,'CT',232,42,232,232 
55,3,'[#8]',0,0,'OH',107,42,68,68 
56,1,'[#1]',0,0,'HC',464,42,244,244 
56,2,'[#6]',0,0,'CT',232,42,232,232 
56,3,'[#8]',0,0,'OH',107,42,68,68 
57,1,'[#1]',0,0,'HC',464,42,244,244 
57,2,'[#6]',0,0,'CT',232,42,232,232 
57,3,'[#8]',0,0,'OH',107,42,68,68 
58,1,'[#1]',0,0,'HC',464,42,244,244 
58,2,'[#6]',0,0,'NONE',0,0,0,0 
58,3,'[#6$(*~[#1])]',0,0,'CT',232,42,232,232 
58,4,'[#8]',0,0,'OH',107,42,68,68 
59,1,'[#1]',0,0,'HC',464,42,244,244 
59,2,'[#6]',0,0,'CT',232,42,232,232 
59,3,'[#8]',0,0,'OH',107,42,68,68 
60,1,'[#1]',0,0,'HC',464,42,244,244 
60,2,'[#6]',0,0,'CT',232,42,232,232 
60,3,'[#8]',0,0,'OH',107,42,68,68 
61,1,'[#1]',0,0,'HC',464,42,244,244 
61,2,'[#6]',0,0,'CT',232,42,232,232 
61,3,'[#8]',0,0,'OH',107,42,68,68 
62,1,'[#1]',0,0,'HC',464,42,244,244 
62,2,'[#6]',0,0,'CT',232,42,232,232 
62,3,'[#8]',0,0,'OH',107,42,68,68 
63,1,'[#1]',0,0,'HC',464,42,244,244 
63,2,'[#6]',0,0,'CT',232,42,232,232 
63,3,'[#8]',0,0,'OH',107,42,68,68 
64,1,'[#1]',0,0,'HC',464,42,244,244 
64,2,'[#6]',0,0,'CT',232,42,232,232 
64,3,'[#8]',0,0,'OH',107,42,68,68 
65,1,'[#1]',0,0,'HC',464,42,244,244 
65,2,'[#6]',0,0,'CT',232,42,232,232 
65,3,'[#8]',0,0,'OH',107,42,68,68 
66,1,'[#1]',0,0,'HC',464,42,244,244 
66,2,'[#6]',0,0,'CT',232,42,232,232 
66,3,'[#8]',0,0,'OH',107,42,68,68 
67,1,'[#1]',0,0,'HC',464,42,244,244 
67,2,'[#6]',0,0,'CT',232,42,232,232 
67,3,'[#8]',0,0,'OH',107,42,68,68 
68,1,'[#1]',0,0,'HC',464,42,244,244 
68,2,'[#6]',0,0,'CT',232,42,232,232 
68,3,'[#8]',0,0,'OH',107,42,68,68 
69,1,'[#1]',0,0,'HC',464,42,244,244 
69,2,'[#6]',0,0,'CT',232,42,232,232 
69,3,'[#8]',0,0,'OH',107,42,68,68 
70,1,'[#1]',0,0,'HC',464,42,244,244 
70,2,'[#6]',0,0,'CT',232,42,232,232 
70,3,'[#8]',0,0,'OH',107,42,68,68 
71,1,'[#1]',0,0,'HC',464,42,244,244 
71,2,'[#6]',0,0,'CT',232,42,232,232 
71,3,'[#8]',0,0,'OH',107,42,68,68 
72,1,'[#1]',0,0,'HC',464,42,244,244 
72,2,'[#6]',0,0,'CT',232,42,232,232 
72,3,'[#8]',0,0,'OH',107,42,68,68 
73,1,'[#1]',0,0,'HC',464,42,244,244 
73,2,'[#6]',0,0,'CT',232,42,232,232 
73,3,'[#8]',0,0,'OH',107,42,68,68 
74,1,'[#1]',0,0,'HC',464,42,244,244 
74,2,'[#6]',0,0,'CT',232,42,232,232 
74,3,'[#8]',0,0,'OH',107,42,68,68 
75,1,'[#1]',0,0,'HC',464,42,244,244 
75,2,'[#6]',0,0,'CT',232,42,232,232 
75,3,'[#8]',0,0,'OH',107,42,68,68 
76,1,'[#1]',0,0,'HC',464,42,244,244 
76,2,'[#6]',0,0,'CT',232,42,232,232 
76,3,'[#8]',0,0,'OH',107,42,68,68 
77,1,'[#1]',0,0,'HC',464,42,244,244 
77,2,'[#6]',0,0,'CT',232,42,232,232 
77,3,'[#8]',0,0,'OH',107,42,68,68 
78,1,'[#1]',0,0,'HC',464,42,244,244 
78,2,'[#6]',0,0,'CT',232,42,232,232 
78,3,'[#8]',0,0,'OH',107,42,68,68 
79,1,'[#1]',0,0,'HC',464,42,244,244 
79,2,'[#6]',0,0,'CT',232,42,232,232 
79,3,'[#8]',0,0,'OH',107,42,68,68 
80,1,'[#1]',0,0,'HC',464,42,244,244 
80,2,'[#6]',0,0,'CT',232,42,232,232 
80,3,'[#8]',0,0,'OH',107,42,68,68 
81,1,'[#1]',0,0,'HC',464,42,244,244 
81,2,'[#6]',0,0,'CT',232,42,232,232 
81,3,'[#8]',0,0,'OH',107,42,68,68 
82,1,'[#1]',0,0,'HC',464,42,244,244 
82,2,'[#6]',0,0,'CT',232,42,232,232 
82,3,'[#8]',0,0,'OH',107,42,68,68 
83,1,'[#1]',0,0,'HC',464,42,244,244 
83,2,'[#6]',0,0,'CT',232,42,232,232 
83,3,'[#8]',0,0,'OH',107,42,68,68 
84,1,'[#1]',0,0,'HC',464,42,244,244 
84,2,'[#6]',0,0,'CT',232,42,232,232 
84,3,'[#8]',0,0,'OH',107,42,68,68 
85,1,'[#1]',0,0,'HC',464,42,244,244 
85,2,'[#6]',0,0,'CT',232,42,232,232 
85,3,'[#8]',0,0,'OH',107,42,68,68 
86,1,'[#1]',0,0,'HC',464,42,244,244 
86,2,'[#6]',0,0,'CT',232,42,232,232 
86,3,'[#8]',0,0,'OH',107,42,68,68 
87,1,'[#1]',0,0,'HC',464,42,244,244 
87,2,'[#6]',0,0,'CT',232,42,232,232 
87,3,'[#8]',0,0,'OH',107,42,68,68 
88,1,'[#1]',0,0,'HC',464,42,244,244 
88,2,'[#6]',0,0,'CT',232,42,232,232 
88,3,'[#8]',0,0,'OH',107,42,68,68 
89,1,'[#1]',0,0,'HC',464,42,244,244 
89,2,'[#6]',0,0,'CT',232,42,232,232 
89,3,'[#8]',0,0,'OH',107,42,68,68 
90,1,'[#1]',0,0,'HC',464,42,244,244 
90,2,'[#6]',0,0,'CT',232,42,232,232 
90,3,'[#8]',0,0,'OH',107,42,68,68 
91,1,'[#1]',0,0,'HC',464,42,244,244 
91,2,'[#6]',0,0,'CT',232,42,232,232 
91,3,'[#8]',0,0,'OH',107,42,68,68 
92,1,'[#1]',0,0,'HC',464,42,244,244 
92,2,'[#6]',0,0,'CT',232,42,232,232 
92,3,'[#8]',0,0,'OH',107,42,68,68 
93,1,'[#1]',0,0,'HC',464,42,244,244 
93,2,'[#6]',0,0,'CT',232,42,232,232 
93,3,'[#8]',0,0,'OH',107,42,68,68 
94,1,'[#1]',0,0,'HC',464,42,244,244 
94,2,'[#6]',0,0,'CT',232,42,232,232 
94,3,'[#8]',0,0,'OH',107,42,68,68 
95,1,'[#1]',0,0,'HC',464,42,244,244 
95,2,'[#6]',0,0,'CT',232,42,232,232 
95,3,'[#8]',0,0,'OH',107,42,68,68 
96,1,'[#1]',0,0,'HC',464,42,244,244 
96,2,'[#6]',0,0,'CT',232,42,232,232 
96,3,'[#8]',0,0,'OH',107,42,68,68 
97,1,'[#1]',0,0,'NONE',0,0,0,0 
97,2,'[#6]',0,0,'CT',232,42,232,232 
97,3,'[#8]',0,0,'OH',107,42,68,68 
97,4,'[#1A]',0,0,'HC',464,42,244,244 
98,1,'[#1]',0,0,'NONE',0,0,0,0 
98,2,'[#6]',0,0,'CT',232,42,232,232 
98,3,'[#8]',0,0,'OH',107,42,68,68 
98,4,'[#1A]',0,0,'HC',464,42,244,244 
99,1,'[#1]',0,0,'NONE',0,0,0,0 
99,2,'[#6]',0,0,'CT',232,42,232,232 
99,3,'[#8]',0,0,'OH',107,42,68,68 
99,4,'[#1A]',0,0,'HC',464,42,244,244 
100,1,'[#1]',0,0,'NONE',0,0,0,0 
100,2,'[#6]',0,0,'CT',232,42,232,232 
100,3,'[#8]',0,0,'OH',107,42,68,68 
100,4,'[#1A]',0,0,'HC',464,42,244,244 
101,1,'[#1]',0,0,'NONE',0,0,0,0 
101,2,'[#6]',0,0,'CT',232,42,232,232 
101,3,'[#8]',0,0,'OH',107,42,68,68 
101,4,'[#1A]',0,0,'HC',464,42,244,244 
102,1,'[#1]',0,0,'NONE',0,0,0,0 
102,2,'[#6]',0,0,'CT',232,42,232,232 
102,3,'[#8]',0,0,'OH',107,42,68,68 
102,4,'[#1A]',0,0,'HC',464,42,244,244 
103,1,'[#1]',0,0,'NONE',0,0,0,0 
103,2,'[#6]',0,0,'CT',232,42,232,232 
103,3,'[#8]',0,0,'OH',107,42,68,68 
103,4,'[#1A]',0,0,'HC',464,42,244,244 
104,1,'[#1]',0,0,'NONE',0,0,0,0 
104,2,'[#6]',0,0,'CT',232,42,232,232 
104,3,'[#8]',0,0,'OH',107,42,68,68 
104,4,'[#1A]',0,0,'HC',464,42,244,244 
105,1,'[#1]',0,0,'NONE',0,0,0,0 
105,2,'[#6]',0,0,'CT',232,42,232,232 
105,3,'[#8]',0,0,'OH',107,42,68,68 
105,4,'[#1A]',0,0,'HC',464,42,244,244 
106,1,'[#1]',0,0,'NONE',0,0,0,0 
106,2,'[#6]',0,0,'CT',232,42,232,232 
106,3,'[#8]',0,0,'OH',107,42,68,68 
106,4,'[#1A]',0,0,'HC',464,42,244,244 
107,1,'[#1]',0,0,'NONE',0,0,0,0 
107,2,'[#6]',0,0,'CT',232,42,232,232 
107,3,'[#8]',0,0,'OH',107,42,68,68 
107,4,'[#1A]',0,0,'HC',464,42,244,244 
108,1,'[#1]',0,0,'NONE',0,0,0,0 
108,2,'[#6]',0,0,'CT',232,42,232,232 
108,3,'[#8]',0,0,'OH',107,42,68,68 
108,4,'[#1A]',0,0,'HC',464,42,244,244 
109,1,'[#1]',0,0,'HC',464,42,244,244 
109,2,'[#6]',0,0,'CT',232,42,232,232 
109,3,'[#8]',0,0,'OH',107,42,68,68 
110,1,'[#1]',0,0,'HC',464,42,244,244 
110,2,'[#6]',0,0,'CT',232,42,232,232 
110,3,'[#8]',0,0,'OH',107,42,68,68 
111,1,'[#1]',0,0,'HC',464,42,244,244 
111,2,'[#6]',0,0,'CT',232,42,232,232 
111,3,'[#8]',0,0,'OH',107,42,68,68 
112,1,'[#1]',0,0,'HC',464,42,244,244 
112,2,'[#6]',0,0,'CT',232,42,232,232 
112,3,'[#8]',0,0,'OH',107,42,68,68 
113,1,'[#1]',0,0,'HC',464,42,244,244 
113,2,'[#6]',0,0,'CT',232,42,232,232 
113,3,'[#8]',0,0,'OH',107,42,68,68 
114,1,'[#1]',0,0,'HC',464,42,244,244 
114,2,'[#6]',0,0,'CT',232,42,232,232 
114,3,'[#8]',0,0,'OH',107,42,68,68 
115,1,'[#1]',0,0,'HC',464,42,244,244 
115,2,'[#6]',0,0,'CT',232,42,232,232 
115,3,'[#8]',0,0,'OH',107,42,68,68 
116,1,'[#1]',0,0,'HC',464,42,244,244 
116,2,'[#6]',0,0,'CT',232,42,232,232 
116,3,'[#8]',0,0,'OH',107,42,68,68 
117,1,'[#1]',0,0,'HC',464,42,244,244 
117,2,'[#6]',0,0,'CT',232,42,232,232 
117,3,'[#8]',0,0,'OH',107,42,68,68 
118,1,'[#1]',0,0,'HC',464,42,244,244 
118,2,'[#6]',0,0,'CT',232,42,232,232 
118,3,'[#8]',0,0,'OH',107,42,68,68 
119,1,'[#1]',0,0,'HC',464,42,244,244 
119,2,'[#6]',0,0,'CT',232,42,232,232 
119,3,'[#8]',0,0,'OH',107,42,68,68 
120,1,'[#1]',0,0,'HC',464,42,244,244 
120,2,'[#6]',0,0,'CT',232,42,232,232 
120,3,'[#8]',0,0,'OH',107,42,68,68 
121,1,'[#1]',0,0,'HC',464,42,244,244 
121,2,'[#6]',0,0,'CT',232,42,232,232 
121,3,'[#8]',0,0,'OH',107,42,68,68 
122,1,'[#1]',0,0,'HC',464,42,244,244 
122,2,'[#6]',0,0,'CT',232,42,232,232 
122,3,'[#8]',0,0,'OH',107,42,68,68 
123,1,'[#1]',0,0,'HC',464,42,244,244 
123,2,'[#6]',0,0,'CT',232,42,232,232 
123,3,'[#8]',0,0,'OH',107,42,68,68 
124,1,'[#1]',0,0,'HC',464,42,244,244 
124,2,'[#6]',0,0,'CT',232,42,232,232 
124,3,'[#8]',0,0,'OH',107,42,68,68 
125,1,'[#1]',0,0,'HC',464,42,244,244 
125,2,'[#6]',0,0,'CT',232,42,232,232 
125,3,'[#8]',0,0,'OH',107,42,68,68 
126,1,'[#1]',0,0,'HC',464,42,244,244 
126,2,'[#6]',0,0,'CT',232,42,232,232 
126,3,'[#8]',0,0,'OH',107,42,68,68 
127,1,'[#1]',0,0,'HC',464,42,244,244 
127,2,'[#6]',0,0,'CT',232,42,232,232 
127,3,'[#8]',0,0,'OH',107,42,68,68 
128,1,'[#1]',0,0,'HC',464,42,244,244 
128,2,'[#6]',0,0,'CT',232,42,232,232 
128,3,'[#8]',0,0,'OH',107,42,68,68 
129,1,'[#1]',0,0,'HC',464,42,244,244 
129,2,'[#6]',0,0,'CT',232,42,232,232 
129,3,'[#8]',0,0,'OH',107,42,68,68 
130,1,'[#1]',0,0,'HC',464,42,244,244 
130,2,'[#6]',0,0,'CT',232,42,232,232 
130,3,'[#8]',0,0,'OH',107,42,68,68 
131,1,'[#1]',0,0,'HC',464,42,244,244 
131,2,'[#6]',0,0,'CT',232,42,232,232 
131,3,'[#8]',0,0,'OH',107,42,68,68 
132,1,'[#1]',0,0,'HC',464,42,244,244 
132,2,'[#6]',0,0,'CT',232,42,232,232 
132,3,'[#8]',0,0,'OH',107,42,68,68 
133,1,'[#1]',0,0,'HC',464,42,244,244 
133,2,'[#6]',0,0,'CT',232,42,232,232 
133,3,'[#8]',0,0,'OH',107,42,68,68 
134,1,'[#1]',0,0,'HC',464,42,244,244 
134,2,'[#6]',0,0,'CT',232,42,232,232 
134,3,'[#8]',0,0,'OH',107,42,68,68 
135,1,'[#1]',0,0,'HC',464,42,244,244 
135,2,'[#6]',0,0,'CT',232,42,232,232 
135,3,'[#8]',0,0,'OH',107,42,68,68 
136,1,'[#1]',0,0,'HC',464,42,244,244 
136,2,'[#6]',0,0,'CT',232,42,232,232 
136,3,'[#8]',0,0,'OH',107,42,68,68 
137,1,'[#1]',0,0,'HC',464,42,244,244 
137,2,'[#6]',0,0,'CT',232,42,232,232 
137,3,'[#8]',0,0,'OH',107,42,68,68 
138,1,'[#1]',0,0,'HC',464,42,244,244 
138,2,'[#6]',0,0,'CT',232,42,232,232 
138,3,'[#8]',0,0,'OH',107,42,68,68 
139,1,'[#1]',0,0,'HC',464,42,244,244 
139,2,'[#6]',0,0,'CT',232,42,232,232 
139,3,'[#8]',0,0,'OH',107,42,68,68 
140,1,'[#1]',0,0,'HC',464,42,244,244 
140,2,'[#6]',0,0,'CT',232,42,232,232 
140,3,'[#8]',0,0,'OH',107,42,68,68 
141,1,'[#1]',0,0,'HC',464,42,244,244 
141,2,'[#6]',0,0,'CT',232,42,232,232 
141,3,'[#8]',0,0,'OH',107,42,68,68 
142,1,'[#1]',0,0,'HC',464,42,244,244 
142,2,'[#6]',0,0,'CT',232,42,232,232 
142,3,'[#8]',0,0,'OH',107,42,68,68 
143,1,'[#1]',0,0,'HC',464,42,244,244 
143,2,'[#6]',0,0,'CT',232,42,232,232 
143,3,'[#8]',0,0,'OH',107,42,68,68 
144,1,'[#1]',0,0,'HC',464,42,244,244 
144,2,'[#6]',0,0,'CT',232,42,232,232 
144,3,'[#8]',0,0,'OH',107,42,68,68 
145,1,'[#1]',0,0,'HC',464,42,244,244 
145,2,'[#6]',0,0,'CT',232,42,232,232 
145,3,'[#8]',0,0,'OH',107,42,68,68 
146,1,'[#1]',0,0,'HC',464,42,244,244 
146,2,'[#6]',0,0,'CT',232,42,232,232 
146,3,'[#8]',0,0,'OH',107,42,68,68 
147,1,'[#1]',0,0,'HC',464,42,244,244 
147,2,'[#6]',0,0,'CT',232,42,232,232 
147,3,'[#8]',0,0,'OH',107,42,68,68 
148,1,'[#1]',0,0,'HC',464,42,244,244 
148,2,'[#6]',0,0,'CT',232,42,232,232 
148,3,'[#8]',0,0,'OH',107,42,68,68 
149,1,'[#1]',0,0,'HC',464,42,244,244 
149,2,'[#6]',0,0,'CT',232,42,232,232 
149,3,'[#8]',0,0,'OH',107,42,68,68 
150,1,'[#1]',0,0,'HC',464,42,244,244 
150,2,'[#6]',0,0,'CT',232,42,232,232 
150,3,'[#8]',0,0,'OH',107,42,68,68 
151,1,'[#1]',0,0,'HC',464,42,244,244 
151,2,'[#6]',0,0,'CT',232,42,232,232 
151,3,'[#8]',0,0,'OH',107,42,68,68 
152,1,'[#1]',0,0,'HC',464,42,244,244 
152,2,'[#6]',0,0,'NONE',0,0,0,0 
152,3,'[#6X4]',0,0,'CT',232,42,232,232 
152,4,'[#8]',0,0,'OH',107,42,68,68 
153,1,'[#1]',0,0,'HC',464,42,244,244 
153,2,'[#6]',0,0,'NONE',0,0,0,0 
153,3,'[#6X4]',0,0,'CT',232,42,232,232 
153,4,'[#8]',0,0,'OH',107,42,68,68 
154,1,'[#1]',0,0,'HC',464,42,244,244 
154,2,'[#6]',0,0,'CT',232,42,232,232 
154,3,'[#8]',0,0,'OH',107,42,68,68 
155,1,'[#1]',0,0,'HC',464,42,244,244 
155,2,'[#6]',0,0,'CT',232,42,232,232 
155,3,'[#8]',0,0,'OH',107,42,68,68 
156,1,'[#1]',0,0,'HC',464,42,244,244 
156,2,'[#6]',0,0,'NONE',0,0,0,0 
156,3,'[#8]',0,0,'OH',107,42,68,68 
156,4,'[#6X4]',0,0,'CT',232,42,232,232 
157,1,'[#1]',0,0,'HC',464,42,244,244 
157,2,'[#8]',0,0,'OH',107,42,68,68 
157,3,'[#6X4]',0,0,'CT',232,42,232,232 
158,1,'[#1]',0,0,'HC',464,42,244,244 
158,2,'[#8]',0,0,'OH',107,42,68,68 
158,3,'[#6X4]',0,0,'CT',232,42,232,232 
159,1,'[#1]',0,0,'HC',464,42,244,244 
159,2,'[#8]',0,0,'OH',107,42,68,68 
159,3,'[#6X4]',0,0,'CT',232,42,232,232 
160,1,'[#1]',0,0,'HC',464,42,244,244 
160,2,'[#8]',0,0,'OH',107,42,68,68 
160,3,'[#6X4]',0,0,'CT',232,42,232,232 
161,1,'[#1]',0,0,'HC',464,42,244,244 
161,2,'[#8]',0,0,'OH',107,42,68,68 
161,3,'[#6X4]',0,0,'CT',232,42,232,232 
162,1,'[#1]',0,0,'HC',464,42,244,244 
162,2,'[#8]',0,0,'OH',107,42,68,68 
162,3,'[#6X4]',0,0,'CT',232,42,232,232 
163,1,'[#1]',0,0,'HC',464,42,244,244 
163,2,'[#8]',0,0,'OH',107,42,68,68 
163,3,'[#6X4]',0,0,'CT',232,42,232,232 
164,1,'[#1]',0,0,'HC',464,42,244,244 
164,2,'[#8]',0,0,'OH',107,42,68,68 
164,3,'[#6X4]',0,0,'CT',232,42,232,232 
